49,,8.95258942504059,,,,376.9490869384122,,12.410614731987343,,3.601686110271147,,2.5467766722781278,
221,,19.04454488446985,,,,385.57136724692344,,14.227959350246085,,1.8904929462497653,,1.3367803820785444,
575,,44.99922303950204,,,,392.8572848862317,,13.678682263347056,,1.1213807955943633,,0.79293596485714,
859,,42.99401413788847,,,,400.3135444008818,,10.052326001406191,,0.6735720850430494,,0.4762873889519021,
471,,30.841651154700934,,,,404.0451644955296,,9.27761835553673,,0.8409215293964045,,0.5946213158819602,
761,,55.70098865827738,,,,405.5277361640271,,7.957414840260765,,0.5666377150609722,,0.4006733707956641,
1539,,80.89748307615538,,,,404.9481619354563,,8.870203226270181,,0.4436550214974795,,0.31371147420833123,
899,,74.37454936432047,,,,405.82932566764543,,9.285036767156397,,0.608106006679745,,0.4299958810035196,
1211,,116.64350997077328,,,,406.1273046338177,,8.252100008149299,,0.4654301616173462,,0.3291088234483763,
23476,,2051.757316760187,,,,406.42738794235515,,6.147282582613251,,0.07864133198969506,,0.05560781913145594,
10568,,5285.382092181226,,,,406.25066985091144,,10.032930814993948,,0.13730759640720455,,0.09709113252795996,
19896,,9949.394772488506,,,,405.9395331131924,,10.652487320560148,,0.10770325897476471,,0.076157704776947,
38648,,11117.506978262656,,,,405.7368741314105,,11.032630030484356,,0.07920955259498641,,0.05600961177466738,
19982,,16468.691453260715,,,,405.7230994830827,,11.05785907386016,,0.11021566805919564,,0.0779342462776628,
19985,,15805.87584719815,,,,405.48199240072256,,11.48781875281271,,0.11400677461790233,,0.08061496343352512,
19967,,15201.91418901762,,,,401.03340369737754,,9.395493766639992,,0.10864199341655179,,0.07682149026646802,
